project_id,asset_class,database,sector_code,country,region,invest_usd,tier,supplying_sector,sourcing_region,sourcing_share,spend_M$,GHG_tCO2e,Employment_FTE,Water_1000m3,ValueAdded_M$
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Health_Social,Europe,0.0665,0.44881,44.889,5.177,0.31345,0.31417
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Health_Social,LATAM,0.0212,0.1428,22.927,2.928,0.16207,0.09996
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Health_Social,Africa,0.0121,0.0816,15.249,2.118,0.11042,0.05712
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Health_Social,Global,0.0817,0.55082,72.487,8.824,0.48086,0.38557
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Agriculture,Asia,0.8134,2.08159,336.594,63.197,15.64838,1.58201
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Agriculture,Europe,0.0684,0.17505,21.872,2.619,0.59429,0.13304
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Agriculture,LATAM,0.0218,0.0557,8.843,1.446,0.36468,0.04233
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Agriculture,Africa,0.0124,0.03183,5.24,1.036,0.2547,0.02419
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Agriculture,Global,0.084,0.21483,31.58,4.726,1.04194,0.16327
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Mining_Extraction,Asia,0.7771,13.53856,5463.078,118.424,34.62404,7.58159
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Mining_Extraction,Europe,0.0817,1.42356,318.149,6.314,1.96793,0.7972
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Mining_Extraction,LATAM,0.026,0.45295,171.527,3.404,1.00186,0.25365
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Mining_Extraction,Africa,0.0149,0.25883,110.87,2.423,0.67983,0.14494
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Mining_Extraction,Global,0.1003,1.7471,542.3,10.762,3.01899,0.97838
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Water_Waste,Asia,0.8183,3.11028,429.032,46.356,35.55177,2.14609
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Water_Waste,Europe,0.0666,0.25326,18.526,2.133,1.61886,0.17475
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Water_Waste,LATAM,0.0212,0.08058,9.937,1.027,0.81809,0.0556
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Water_Waste,Africa,0.0121,0.04605,7.122,0.786,0.53673,0.03177
Hydro_AS,Energy,exiobase,Energy,Asia,Asia,150000000.0,1,Water_Waste,Global,0.0818,0.31082,32.481,3.357,2.33739,0.21447
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Construction,Europe,0.7066,0.06712,11.173,0.575,0.03907,0.03222
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Construction,Asia,0.1505,0.0143,3.966,0.249,0.01575,0.00686
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Construction,LATAM,0.0263,0.0025,0.641,0.038,0.00243,0.0012
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Construction,Africa,0.015,0.00143,0.427,0.028,0.00172,0.00069
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Construction,Global,0.1016,0.00965,2.059,0.122,0.00749,0.00463
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Energy_Utilities,Europe,0.7522,0.1116,9.703,0.35,0.11195,0.07142
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Energy_Utilities,Asia,0.1271,0.01885,5.296,0.108,0.03267,0.01207
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Energy_Utilities,LATAM,0.0222,0.0033,0.706,0.017,0.00508,0.00211
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Energy_Utilities,Africa,0.0127,0.00189,0.599,0.012,0.00355,0.00121
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Energy_Utilities,Global,0.0858,0.01273,2.128,0.055,0.01451,0.00814
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Manufacturing,Europe,0.692,0.19364,56.511,0.981,0.23341,0.08133
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Manufacturing,Asia,0.1579,0.0442,20.96,0.442,0.09616,0.01856
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Manufacturing,LATAM,0.0276,0.00773,3.329,0.066,0.01455,0.00325
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Manufacturing,Africa,0.0158,0.00442,2.225,0.047,0.00988,0.00186
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Manufacturing,Global,0.1066,0.02983,10.883,0.21,0.04385,0.01253
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Transport_Logistics,Europe,0.7572,0.0833,11.312,0.591,0.03742,0.04998
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Transport_Logistics,Asia,0.1245,0.01369,2.906,0.172,0.01089,0.00822
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Transport_Logistics,LATAM,0.0218,0.0024,0.48,0.026,0.00168,0.00144
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Transport_Logistics,Africa,0.0124,0.00137,0.307,0.018,0.00112,0.00082
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Transport_Logistics,Global,0.084,0.00924,1.569,0.084,0.00532,0.00555
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Health_Social,Europe,0.769,0.06915,6.916,0.798,0.04829,0.0484
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Health_Social,Asia,0.1185,0.01065,1.85,0.242,0.01348,0.00746
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Health_Social,LATAM,0.0207,0.00186,0.299,0.038,0.00212,0.0013
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Health_Social,Africa,0.0118,0.00107,0.199,0.028,0.00144,0.00075
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Health_Social,Global,0.08,0.00719,0.946,0.115,0.00628,0.00503
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Agriculture,Europe,0.7626,0.02602,3.251,0.389,0.08833,0.01977
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Agriculture,Asia,0.1218,0.00415,0.672,0.126,0.03123,0.00316
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Agriculture,LATAM,0.0213,0.00073,0.115,0.019,0.00476,0.00055
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Agriculture,Africa,0.0122,0.00042,0.068,0.014,0.00332,0.00032
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Agriculture,Global,0.0822,0.0028,0.412,0.062,0.0136,0.00213
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Mining_Extraction,Europe,0.7164,0.1664,37.188,0.738,0.23003,0.09318
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Mining_Extraction,Asia,0.1455,0.03379,13.634,0.296,0.08641,0.01892
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Mining_Extraction,LATAM,0.0255,0.00591,2.239,0.044,0.01308,0.00331
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Mining_Extraction,Africa,0.0145,0.00338,1.447,0.032,0.00887,0.00189
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Mining_Extraction,Global,0.0982,0.02281,7.079,0.14,0.03941,0.01277
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Water_Waste,Europe,0.7687,0.03896,2.85,0.328,0.24902,0.02688
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Water_Waste,Asia,0.1186,0.00601,0.829,0.09,0.06871,0.00415
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Water_Waste,LATAM,0.0208,0.00105,0.13,0.013,0.01068,0.00073
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Water_Waste,Africa,0.0119,0.0006,0.093,0.01,0.00701,0.00041
Hydro_EU,Energy,exiobase,Energy,Europe,Europe,2000000.0,1,Water_Waste,Global,0.0801,0.00406,0.424,0.044,0.03051,0.0028
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Construction,Europe,0.7066,62.96213,10480.172,539.46,36.64396,30.22182
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Construction,Asia,0.1505,13.40958,3720.085,233.166,14.77628,6.4366
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Construction,LATAM,0.0263,2.34668,600.937,36.073,2.27628,1.1264
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Construction,Africa,0.015,1.34096,400.624,26.696,1.6129,0.64366
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Construction,Global,0.1016,9.05146,1931.582,114.048,7.02394,4.3447
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Energy_Utilities,Europe,0.7522,111.96572,9734.748,350.677,112.32401,71.65806
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Energy_Utilities,Asia,0.1271,18.91553,5313.296,108.613,32.77683,12.10594
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Energy_Utilities,LATAM,0.0222,3.31022,708.439,16.991,5.09442,2.11854
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Energy_Utilities,Africa,0.0127,1.89155,600.908,12.178,3.55801,1.21059
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Energy_Utilities,Global,0.0858,12.76798,2134.806,55.541,14.5555,8.17151
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Manufacturing,Europe,0.692,187.49656,54718.995,950.383,226.00835,78.74855
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Manufacturing,Asia,0.1579,42.79601,20295.581,427.823,93.107,17.97433
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Manufacturing,LATAM,0.0276,7.4893,3223.875,64.324,14.09187,3.14551
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Manufacturing,Africa,0.0158,4.2796,2154.454,45.795,9.56234,1.79743
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Manufacturing,Global,0.1066,28.88731,10538.09,203.367,42.46434,12.13267
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Transport_Logistics,Europe,0.7572,82.00273,11135.971,582.055,36.84219,49.20164
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Transport_Logistics,Asia,0.1245,13.48147,2860.6,169.3,10.71615,8.08888
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Transport_Logistics,LATAM,0.0218,2.35926,472.571,25.334,1.6579,1.41555
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Transport_Logistics,Africa,0.0124,1.34815,302.079,18.157,1.10268,0.80889
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Transport_Logistics,Global,0.084,9.09999,1544.724,82.81,5.2416,5.46
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Health_Social,Europe,0.769,69.27907,6929.016,799.093,48.3845,48.49535
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Health_Social,Asia,0.1185,10.67218,1853.886,242.775,13.50938,7.47053
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Health_Social,LATAM,0.0207,1.86763,299.852,38.297,2.11957,1.30734
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Health_Social,Africa,0.0118,1.06722,199.433,27.697,1.44411,0.74705
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Health_Social,Global,0.08,7.20372,948.01,115.404,6.28885,5.0426
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Agriculture,Europe,0.7626,25.77923,3221.114,385.657,87.52047,19.59221
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Agriculture,Asia,0.1218,4.11638,665.618,124.973,30.94486,3.12845
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Agriculture,LATAM,0.0213,0.72037,114.365,18.701,4.7166,0.54748
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Agriculture,Africa,0.0122,0.41164,67.772,13.403,3.29413,0.31284
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Agriculture,Global,0.0822,2.77855,408.447,61.128,13.47599,2.1117
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Mining_Extraction,Europe,0.7164,155.86718,34834.445,691.302,215.4708,87.28562
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Mining_Extraction,Asia,0.1455,31.64873,12770.894,276.838,80.93972,17.72329
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Mining_Extraction,LATAM,0.0255,5.53853,2097.374,41.623,12.25034,3.10158
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Mining_Extraction,Africa,0.0145,3.16487,1355.679,29.633,8.31273,1.77233
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Mining_Extraction,Global,0.0982,21.36289,6631.041,131.595,36.91507,11.96322
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Water_Waste,Europe,0.7687,39.53413,2891.922,333.036,252.70217,27.27855
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Water_Waste,Asia,0.1186,6.09969,841.391,90.91,69.72185,4.20878
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Water_Waste,LATAM,0.0208,1.06745,131.627,13.604,10.8367,0.73654
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Water_Waste,Africa,0.0119,0.60997,94.338,10.409,7.10979,0.42088
Rail_EU_DEV,Transport,exiobase,Rail_Dev,Europe,Europe,1998000000.0000002,1,Water_Waste,Global,0.0801,4.11729,430.257,44.467,30.96201,2.84093
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Construction,Europe,0.7066,0.00314,0.523,0.027,0.00183,0.00151
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Construction,Asia,0.1505,0.00067,0.186,0.012,0.00074,0.00032
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Construction,LATAM,0.0263,0.00012,0.03,0.002,0.00011,6e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Construction,Africa,0.015,7e-05,0.02,0.001,8e-05,3e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Construction,Global,0.1016,0.00045,0.096,0.006,0.00035,0.00022
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Energy_Utilities,Europe,0.7522,0.00734,0.638,0.023,0.00736,0.0047
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Energy_Utilities,Asia,0.1271,0.00124,0.348,0.007,0.00215,0.00079
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Energy_Utilities,LATAM,0.0222,0.00022,0.046,0.001,0.00033,0.00014
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Energy_Utilities,Africa,0.0127,0.00012,0.039,0.001,0.00023,8e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Energy_Utilities,Global,0.0858,0.00084,0.14,0.004,0.00095,0.00054
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Manufacturing,Europe,0.692,0.00954,2.784,0.048,0.0115,0.00401
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Manufacturing,Asia,0.1579,0.00218,1.032,0.022,0.00474,0.00091
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Manufacturing,LATAM,0.0276,0.00038,0.164,0.003,0.00072,0.00016
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Manufacturing,Africa,0.0158,0.00022,0.11,0.002,0.00049,9e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Manufacturing,Global,0.1066,0.00147,0.536,0.01,0.00216,0.00062
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Transport_Logistics,Europe,0.7572,0.00525,0.713,0.037,0.00236,0.00315
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Transport_Logistics,Asia,0.1245,0.00086,0.183,0.011,0.00069,0.00052
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Transport_Logistics,LATAM,0.0218,0.00015,0.03,0.002,0.00011,9e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Transport_Logistics,Africa,0.0124,9e-05,0.019,0.001,7e-05,5e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Transport_Logistics,Global,0.084,0.00058,0.099,0.005,0.00034,0.00035
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Health_Social,Europe,0.769,0.00451,0.451,0.052,0.00315,0.00316
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Health_Social,Asia,0.1185,0.00069,0.121,0.016,0.00088,0.00049
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Health_Social,LATAM,0.0207,0.00012,0.02,0.002,0.00014,9e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Health_Social,Africa,0.0118,7e-05,0.013,0.002,9e-05,5e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Health_Social,Global,0.08,0.00047,0.062,0.008,0.00041,0.00033
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Agriculture,Europe,0.7626,0.00178,0.223,0.027,0.00606,0.00136
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Agriculture,Asia,0.1218,0.00028,0.046,0.009,0.00214,0.00022
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Agriculture,LATAM,0.0213,5e-05,0.008,0.001,0.00033,4e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Agriculture,Africa,0.0122,3e-05,0.005,0.001,0.00023,2e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Agriculture,Global,0.0822,0.00019,0.028,0.004,0.00093,0.00015
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Mining_Extraction,Europe,0.7164,0.0091,2.034,0.04,0.01258,0.0051
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Mining_Extraction,Asia,0.1455,0.00185,0.746,0.016,0.00473,0.00103
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Mining_Extraction,LATAM,0.0255,0.00032,0.122,0.002,0.00072,0.00018
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Mining_Extraction,Africa,0.0145,0.00018,0.079,0.002,0.00049,0.0001
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Mining_Extraction,Global,0.0982,0.00125,0.387,0.008,0.00216,0.0007
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Water_Waste,Europe,0.7687,0.00324,0.237,0.027,0.02071,0.00224
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Water_Waste,Asia,0.1186,0.0005,0.069,0.007,0.00571,0.00034
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Water_Waste,LATAM,0.0208,9e-05,0.011,0.001,0.00089,6e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Water_Waste,Africa,0.0119,5e-05,0.008,0.001,0.00058,3e-05
Rail_EU_OP1,Transport,exiobase,Rail_Op,Europe,Europe,140400.0,1,Water_Waste,Global,0.0801,0.00034,0.035,0.004,0.00254,0.00023
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Construction,Europe,0.7066,0.00218,0.362,0.019,0.00127,0.00104
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Construction,Asia,0.1505,0.00046,0.129,0.008,0.00051,0.00022
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Construction,LATAM,0.0263,8e-05,0.021,0.001,8e-05,4e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Construction,Africa,0.015,5e-05,0.014,0.001,6e-05,2e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Construction,Global,0.1016,0.00031,0.067,0.004,0.00024,0.00015
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Energy_Utilities,Europe,0.7522,0.00508,0.442,0.016,0.0051,0.00325
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Energy_Utilities,Asia,0.1271,0.00086,0.241,0.005,0.00149,0.00055
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Energy_Utilities,LATAM,0.0222,0.00015,0.032,0.001,0.00023,0.0001
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Energy_Utilities,Africa,0.0127,9e-05,0.027,0.001,0.00016,5e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Energy_Utilities,Global,0.0858,0.00058,0.097,0.003,0.00066,0.00037
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Manufacturing,Europe,0.692,0.0066,1.927,0.033,0.00796,0.00277
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Manufacturing,Asia,0.1579,0.00151,0.715,0.015,0.00328,0.00063
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Manufacturing,LATAM,0.0276,0.00026,0.114,0.002,0.0005,0.00011
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Manufacturing,Africa,0.0158,0.00015,0.076,0.002,0.00034,6e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Manufacturing,Global,0.1066,0.00102,0.371,0.007,0.0015,0.00043
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Transport_Logistics,Europe,0.7572,0.00363,0.493,0.026,0.00163,0.00218
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Transport_Logistics,Asia,0.1245,0.0006,0.127,0.007,0.00047,0.00036
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Transport_Logistics,LATAM,0.0218,0.0001,0.021,0.001,7e-05,6e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Transport_Logistics,Africa,0.0124,6e-05,0.013,0.001,5e-05,4e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Transport_Logistics,Global,0.084,0.0004,0.068,0.004,0.00023,0.00024
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Health_Social,Europe,0.769,0.00312,0.312,0.036,0.00218,0.00218
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Health_Social,Asia,0.1185,0.00048,0.084,0.011,0.00061,0.00034
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Health_Social,LATAM,0.0207,8e-05,0.014,0.002,0.0001,6e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Health_Social,Africa,0.0118,5e-05,0.009,0.001,7e-05,3e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Health_Social,Global,0.08,0.00032,0.043,0.005,0.00028,0.00023
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Agriculture,Europe,0.7626,0.00123,0.154,0.018,0.00419,0.00094
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Agriculture,Asia,0.1218,0.0002,0.032,0.006,0.00148,0.00015
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Agriculture,LATAM,0.0213,3e-05,0.005,0.001,0.00023,3e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Agriculture,Africa,0.0122,2e-05,0.003,0.001,0.00016,1e-05
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Agriculture,Global,0.0822,0.00013,0.02,0.003,0.00065,0.0001
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Mining_Extraction,Europe,0.7164,0.0063,1.408,0.028,0.00871,0.00353
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Mining_Extraction,Asia,0.1455,0.00128,0.516,0.011,0.00327,0.00072
Rail_EU_OP2,Transport,exiobase,Rail_Op,Europe,Europe,97200.0,1,Mining_Extraction,LATAM,0.0255,0.00022,0.085,0.002,0.0005,0.00013
